interaction_id,lead_id,contact_name,contact_role,company_name,company_sector,company_country,company_city,company_num_employees,company_annual_revenue_eur,lead_source,lead_entry_date,initial_interest_notes,call_number,call_timestamp,days_since_entry,days_since_last_call,prev_outcome,prev_next_step,current_transcript,current_outcome,next_step,final_status
ddd95996-90a,65f451c7,Lucía Torres,Gerente de Administración,Digi Logistics,Química,España,Las Palmas,1564,113235000,Google Ads,2025-10-13,El lead mostró interés en mejorar la eficiencia y control de sus transportes corporativos.,3,2025-10-27,14,8,El contacto solicitó una demo para ver el funcionamiento en la práctica. Se agendó para el próximo jueves.,Agendar demo/reunión con especialista,"Agente: Hola Lucía, soy Pablo, ¿cómo salió la demo del jueves?
Contacto: Hola Pablo, la demo fue muy clarificadora. Nos gustó lo que vimos.
Agente: Me alegra escuchar eso. ¿Hay alguna otra duda o necesidad que haya surgido desde entonces?
Contacto: Nos interesa saber si podemos personalizar ciertas funciones para nuestra operación diaria.
Agente: Precisamente, Elena puede trabajar contigo para ajustar el servicio a tus necesidades específicas.
Contacto: Perfecto, necesito discutirlo con mi equipo directivo antes de seguir avanzando.
Agente: Entiendo completamente. ¿Cuánto tiempo crees que llevaría eso?
Contacto: Probablemente una semana. Te aviso en cuanto tengamos una decisión.
Agente: Perfecto, esperaré tu confirmación. Muchas gracias, Lucía.
Contacto: Gracias a ti, Pablo. Hablamos pronto.",La demo fue satisfactoria y el cliente mostró interés en personalizaciones. Pendiente de confirmación del equipo directivo.,Esperar confirmación cliente,In Progress
ba4f9bc1-eda,2b2b4d99,David López,Responsable de Flota,Corp Services,Servicios Financieros,México,Ciudad de México,2619,761868000,Partner comercial,2025-11-28,Corp Services está muy interesado en el servicio de MoveUp debido a su reciente crecimiento y el alto volumen de desplazamientos corporativos que necesitan gestionar de manera más eficiente.,1,2025-12-04,6,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola, David. Soy Pablo Fernández de MoveUp. ¿Cómo estás?
Contacto: Hola, Pablo. Muy bien, gracias. ¿Y tú?
Agente: Bien, gracias. Quería hablar contigo sobre cómo MoveUp puede ayudar a Corp Services con la gestión de movilidad. Mencionaste que hay un alto volumen de desplazamientos, ¿cierto?
Contacto: Sí, exactamente. Estamos creciendo rápido y los costes de movilidad se están disparando.
Agente: Entiendo. Nuestro servicio puede optimizar esos costos y ofrecer una solución más flexible para tus necesidades. ¿Cuál es tu principal preocupación ahora mismo?
Contacto: Principalmente, necesitamos reducir los costes y mejorar la eficiencia.
Agente: Perfecto, eso es justo lo que MoveUp puede ofrecer. ¿Te gustaría una demostración más detallada de cómo funciona nuestro sistema?
Contacto: Sí, me parece una buena idea.
Agente: Genial. Voy a coordinar una reunión con nuestro especialista, Tomás Iglesias, para que te muestre todos los detalles.
Contacto: Me parece bien, estaré atento a tu confirmación.
Agente: Fantástico. Me pondré en contacto pronto para agendar la reunión.
Contacto: Gracias, Pablo.
Agente: A ti, David. Hablamos pronto.",David mostró interés en una demostración detallada de MoveUp para evaluar cómo reducir costos de movilidad.,Agendar demo/reunión con especialista,Converted
65e29c85-6d3,2b2b4d99,David López,Responsable de Flota,Corp Services,Servicios Financieros,México,Ciudad de México,2619,761868000,Partner comercial,2025-11-28,Corp Services está muy interesado en el servicio de MoveUp debido a su reciente crecimiento y el alto volumen de desplazamientos corporativos que necesitan gestionar de manera más eficiente.,2,2025-12-07,9,3,David mostró interés en una demostración detallada de MoveUp para evaluar cómo reducir costos de movilidad.,Agendar demo/reunión con especialista,"Agente: Hola, David. Soy Pablo de nuevo. ¿Tienes un momento?
Contacto: Hola, Pablo. Claro, adelante.
Agente: Quería confirmar nuestra reunión con Tomás para mañana a las 10 a.m. ¿Te viene bien?
Contacto: Sí, perfecto.
Agente: Genial. Durante la reunión, Tomás te mostrará cómo nuestro sistema puede integrarse con las operaciones de Corp Services para optimizar la movilidad y reducir costos.
Contacto: Estoy deseando verlo. Realmente necesitamos una solución rápida.
Agente: Entiendo la urgencia, y estamos aquí para ayudarte. ¿Algo más que quieras discutir antes de la reunión?
Contacto: No, por ahora está todo claro. Gracias.
Agente: Excelente. Después de la reunión, podemos proceder con la implementación si decides seguir adelante.
Contacto: De acuerdo, nos vemos mañana.
Agente: Hasta mañana, David. Muchas gracias por tu tiempo.
Contacto: Gracias a ti, Pablo.",Se confirmó la reunión con el especialista para revisar detalles y confirmar el contrato.,Esperar confirmación cliente,Converted
80238440-ffd,d21ef7c9,Miguel Romero,CFO,Smart Services,Educación,España,Málaga,123,8135000,Inbound / Blog,2026-02-25,El contacto mostró interés inicial en conocer más sobre cómo MoveUp podría optimizar sus gastos en transporte corporativo.,1,2026-03-03,6,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Miguel, ¿cómo estás? Soy Ana Ruiz de MoveUp. Quería saber si tuviste oportunidad de revisar el material que te enviamos sobre nuestros servicios.
Contacto: Hola Ana, sí, lo he revisado, pero por ahora no estamos considerando cambiar de proveedor.
Agente: Entiendo, ¿hay algo específico que te haya preocupado o que no te haya convencido?
Contacto: Principalmente es una cuestión de presupuesto y de que ya tenemos un proveedor con el que estamos satisfechos.
Agente: Claro, ¿me podrías contar un poco más sobre el volumen de viajes que manejan mensualmente? Quizás podamos encontrar una solución que se ajuste a vuestro presupuesto.
Contacto: Aproximadamente unas 200-250 reservas al mes.
Agente: Perfecto, con ese volumen podríamos trabajar en una propuesta personalizada. Me gustaría agendar una demostración con nuestra especialista, Elena Navarro, para que puedas ver mejor cómo podríamos optimizar vuestros costos.
Contacto: No estoy seguro de querer agendar una demo en este momento, estamos en medio de una reorganización interna.
Agente: Entiendo, quizás podríamos recontactar en unos días para ver si la situación ha cambiado y si hay más disponibilidad de tu parte.
Contacto: De acuerdo, podemos hacerlo en una semana más o menos.
Agente: Perfecto, te recontactaré entonces. Gracias por tu tiempo, Miguel.
Contacto: Gracias, Ana.
Agente: Hasta luego.",El contacto mostró objeciones por presupuesto y ya tienen un proveedor. Se acuerda recontactar en una semana.,Recontactar en X días,Lost
ed9d342b-4fa,d21ef7c9,Miguel Romero,CFO,Smart Services,Educación,España,Málaga,123,8135000,Inbound / Blog,2026-02-25,El contacto mostró interés inicial en conocer más sobre cómo MoveUp podría optimizar sus gastos en transporte corporativo.,2,2026-03-10,13,7,El contacto mostró objeciones por presupuesto y ya tienen un proveedor. Se acuerda recontactar en una semana.,Recontactar en X días,"Agente: Hola Miguel, soy Ana de nuevo. Quería hacer un seguimiento de nuestra conversación anterior.
Contacto: Hola Ana. Sí, recuerdo nuestra conversación, pero como te mencioné, por ahora las cosas no han cambiado mucho.
Agente: Entiendo. ¿Crees que podríamos discutir alguna posible reducción de costos que podríamos ofrecer?
Contacto: Honestamente, el problema principal sigue siendo el presupuesto. Además, nuestra dirección está bastante enfocada en otras prioridades ahora mismo.
Agente: Comprendo. ¿Te gustaría que estuviéramos en contacto para cuando las circunstancias cambien?
Contacto: Por ahora prefiero mantenerme con nuestro proveedor actual. Si la circunstancia cambia, definitivamente me pondré en contacto.
Agente: Está bien, Miguel. Gracias por tu tiempo. Cerraré el lead por ahora, pero quedo a tu disposición.
Contacto: Gracias a ti, Ana. Un saludo.
Agente: Un saludo.",El contacto mantiene sus objeciones y decide no cambiar de proveedor. Se cierra el lead como no interesado.,Cerrar lead - no interesado,Lost
839607bf-e14,5cc7b8c4,David Serrano,Director de Compras,Nova Systems,Telecomunicaciones,España,Madrid,576,109877000,Google Ads,2025-10-26,El lead mostró interés inicial debido a una promoción especial vista en Google Ads.,1,2025-11-01,6,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola, David. Soy Carlos Martínez de MoveUp. ¿Cómo estás?
Contacto: Hola, Carlos. Estoy bien, gracias. Cuéntame, ¿en qué puedo ayudarte?
Agente: Vi que te interesaste en nuestra promoción para servicios de movilidad corporativa. ¿Tienen una flota actual que están considerando mejorar o cambiar?
Contacto: Sí, actualmente trabajamos con otro proveedor y estamos bastante contentos con ellos, pero siempre estamos abiertos a escuchar nuevas propuestas.
Agente: Entiendo, ¿me podrías contar cuántos viajes están gestionando mensualmente?
Contacto: Unos 200 aproximadamente, pero nuestro presupuesto actual es bastante ajustado.
Agente: Podemos ofrecer tarifas competitivas y personalizadas según el volumen. ¿Te interesaría agendar una demo con nuestra especialista para profundizar más?
Contacto: Podría ser, pero ahora mismo estamos en una reorganización interna, así que no es un buen momento.
Agente: ¿Te parece si envío más información por correo para que lo revises cuando puedan discutirlo internamente?
Contacto: Sí, eso estaría bien.
Agente: Perfecto, te la enviaré hoy mismo. Muchas gracias por tu tiempo, David.",El contacto mostró interés limitado debido a un proveedor existente y un presupuesto ajustado. Se acordó enviar documentación para su revisión.,Enviar documentación,Lost
477b8956-120,5cc7b8c4,David Serrano,Director de Compras,Nova Systems,Telecomunicaciones,España,Madrid,576,109877000,Google Ads,2025-10-26,El lead mostró interés inicial debido a una promoción especial vista en Google Ads.,2,2025-11-06,11,5,El contacto mostró interés limitado debido a un proveedor existente y un presupuesto ajustado. Se acordó enviar documentación para su revisión.,Enviar documentación,"Agente: Hola, David. Soy Carlos de nuevo, llamaba para ver si habías tenido oportunidad de revisar la información que te envié.
Contacto: Hola, Carlos. Sí, le eché un vistazo, pero como te comenté, ahora mismo no estamos en posición de cambiar de proveedor.
Agente: Lo entiendo, ¿hay alguna otra objeción que podamos discutir? Quizás podemos trabajar en una oferta especial.
Contacto: Para ser sincero, además del presupuesto, la situación económica no es la mejor y estamos priorizando otros proyectos.
Agente: Comprendo. Tal vez podríamos mantenernos en contacto y ver si en el futuro las condiciones cambian.
Contacto: Sí, podríamos verlo más adelante, pero ahora mismo no es viable.
Agente: Está bien, agradezco tu sinceridad. Cerraré el contacto por ahora, pero si necesitas algo, no dudes en llamarnos.
Contacto: Gracias, Carlos. Lo haré si es necesario.
Agente: Gracias a ti, David. Que tengas un buen día.",David revisó la documentación pero decidió no avanzar debido a restricciones presupuestarias y prioridades internas.,Cerrar lead - no interesado,Lost
5f73803e-e39,fdc930c3,Marta Romero,CEO,Corp Networks,Seguros,México,Ciudad de México,68,5295000,LinkedIn,2026-03-17,"El interés inicial de Corp Networks fue moderado, principalmente debido a la curiosidad sobre la optimización de costos en movilidad corporativa.",1,2026-03-21,4,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Marta, soy Ana Ruiz de MoveUp. ¿Cómo estás?
Contacto: Hola Ana, bien gracias. ¿En qué puedo ayudarte?
Agente: Queríamos conversar sobre cómo MoveUp puede optimizar la movilidad de tus empleados y reducir costos.
Contacto: Actualmente ya tenemos un proveedor y el presupuesto está bastante justo este año.
Agente: Entiendo, pero hemos visto que empresas similares a la tuya lograron reducir sus costos en un 15%. ¿Podemos explorar cómo podría funcionar para ustedes?
Contacto: Hmm, suena interesante, pero realmente estamos en un momento de reorganización interna.
Agente: ¿Qué te parece si te envío más información para que puedas evaluarlo con calma?
Contacto: Sí, por favor. Envía la información y lo reviso con mi equipo.
Agente: Perfecto, te lo envío hoy mismo. Gracias por tu tiempo.
Contacto: Gracias a ti, Ana.",La llamada terminó con la promesa de enviar información adicional para evaluar el potencial de MoveUp.,Enviar documentación,Lost
9fa0ae19-cb3,fdc930c3,Marta Romero,CEO,Corp Networks,Seguros,México,Ciudad de México,68,5295000,LinkedIn,2026-03-17,"El interés inicial de Corp Networks fue moderado, principalmente debido a la curiosidad sobre la optimización de costos en movilidad corporativa.",2,2026-03-26,9,5,La llamada terminó con la promesa de enviar información adicional para evaluar el potencial de MoveUp.,Enviar documentación,"Agente: Hola Marta, soy Ana nuevamente. Queríamos saber si tuviste tiempo de revisar la información.
Contacto: Hola Ana. Sí, la revisé, pero como te mencioné, ya tenemos un proveedor y ahora mismo no queremos cambiar.
Agente: Entiendo. Sin embargo, ofrecemos flexibilidad y tarifas competitivas que podrían ser ventajosas.
Contacto: Estamos en una situación complicada por el presupuesto y no nos arriesgamos a cambiar por ahora.
Agente: Comprendo la preocupación. ¿Te gustaría agendar una reunión con nuestra especialista para detallar más?
Contacto: No, por ahora prefiero no mover nada. Podemos revisarlo quizás el próximo año.
Agente: Está bien, respeto tu decisión. Muchas gracias por considerar nuestra propuesta.
Contacto: Gracias a ti por entender.",El contacto reafirmó su compromiso con el proveedor actual y decidió no cambiar debido a restricciones presupuestarias.,Cerrar lead - no interesado,Lost
855e2e88-db2,b1367d95,Alberto Ruiz,Director de RRHH,Prime Innovations,Energía,España,Las Palmas,44,4967000,Referencia de cliente,2025-12-09,La empresa está interesada en optimizar sus costes de movilidad debido a un alto volumen de desplazamientos y crecimiento reciente.,1,2025-12-14,5,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Alberto, soy Javier Torres de MoveUp. ¿Cómo estás?
Contacto: Hola Javier, muy bien, gracias. Justo estaba esperando tu llamada.
Agente: Estupendo. Me comentaron que Prime Innovations está interesado en nuestros servicios de movilidad corporativa.
Contacto: Sí, correcto. Hemos experimentado un crecimiento reciente y el volumen de desplazamientos ha aumentado significativamente.
Agente: Entiendo. ¿Actualmente cómo gestionan estos desplazamientos?
Contacto: Utilizamos taxis y alquileres, pero los costes están siendo altos y necesitamos una solución más eficiente.
Agente: MoveUp podría ser una gran solución para ustedes. Ofrecemos tarifas corporativas personalizadas y gestión sencilla desde nuestra plataforma.
Contacto: Eso suena bien, pero nos preocupa que la implementación interfiera con nuestras operaciones.
Agente: No te preocupes, nuestro equipo está entrenado para asegurar una transición suave sin interrumpir sus actividades.
Contacto: Perfecto, me gustaría ver cómo funciona todo en detalle.
Agente: Claro, puedo agendar una demo con nuestro especialista, Tomás Iglesias. ¿Te parece bien?
Contacto: Sí, me parece perfecto.
Agente: Genial, te mandaré la invitación para la demo.
Contacto: Gracias, Javier.
Agente: A ti, Alberto. Hablamos pronto.",Se discutieron los desafíos actuales y se acordó agendar una demo con el especialista.,Agendar demo/reunión con especialista,Converted
5c6026ee-16c,b1367d95,Alberto Ruiz,Director de RRHH,Prime Innovations,Energía,España,Las Palmas,44,4967000,Referencia de cliente,2025-12-09,La empresa está interesada en optimizar sus costes de movilidad debido a un alto volumen de desplazamientos y crecimiento reciente.,2,2025-12-17,8,3,Se discutieron los desafíos actuales y se acordó agendar una demo con el especialista.,Agendar demo/reunión con especialista,"Agente: Hola Alberto, ¿cómo va todo?
Contacto: Hola Javier, todo bien. Acabamos de terminar la demo con Tomás.
Agente: ¿Y qué te ha parecido?
Contacto: La plataforma es muy completa y se adapta bastante bien a nuestras necesidades. Estamos interesados en avanzar.
Agente: Me alegra mucho escuchar eso. Puedo enviar la documentación necesaria para iniciar.
Contacto: Perfecto, me gustaría revisarla con mi equipo cuanto antes.
Agente: Claro, enviaré todo hoy mismo. ¿Hay algo más que te preocupe antes de avanzar?
Contacto: No, solo necesitamos asegurarnos de que el proceso de implementación sea rápido.
Agente: No hay problema, podemos ponerlo en marcha en cuestión de días.
Contacto: Excelente, entonces estamos listos para confirmar.
Agente: Perfecto, enviaré la documentación ahora. Hablamos pronto.
Contacto: Gracias, Javier.
Agente: A ti, Alberto. Hasta pronto.",Alberto expresó interés positivo tras la demo y acordaron avanzar con la documentación.,Esperar confirmación cliente,Converted
a837455f-453,37eaaab7,Laura Díaz,Director Financiero,Grupo Group,Construcción,España,Palma,14,2243000,Email marketing,2026-03-19,El interés inicial fue bajo debido a la poca flexibilidad presupuestaria y la existencia de un proveedor actual.,1,2026-03-24,5,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Laura, soy Pablo Fernández de MoveUp. ¿Cómo estás?
Contacto: Hola Pablo, bien, gracias. ¿Y tú?
Agente: Muy bien, gracias. Quería hablar sobre cómo MoveUp puede ayudar a su empresa con la movilidad corporativa. ¿Sería un buen momento?
Contacto: Estaba revisando su propuesta, pero actualmente tenemos restricciones presupuestarias.
Agente: Entiendo, ¿cuál es el volumen de viajes que manejan actualmente?
Contacto: Aproximadamente unos 50 viajes al mes, pero ya tenemos un proveedor establecido.
Agente: Nuestro servicio ofrece tarifas competitivas y beneficios adicionales como la gestión centralizada de gastos. ¿Le interesaría explorar esto más a fondo?
Contacto: Podría ser, pero necesito discutirlo internamente.
Agente: Perfecto, ¿te parece si te envío más información detallada para ayudar en tu evaluación?
Contacto: Sí, eso estaría bien.
Agente: Genial, te lo envío hoy mismo. ¿Cuándo sería conveniente que te vuelva a contactar?
Contacto: Quizás en una semana.
Agente: De acuerdo, hablamos pronto. Gracias, Laura.
Contacto: Gracias a ti, Pablo.","Laura expresó preocupaciones por el presupuesto y mencionó que ya tienen un proveedor, pero aceptó recibir más información.",Enviar documentación,Lost
2863c14d-73b,37eaaab7,Laura Díaz,Director Financiero,Grupo Group,Construcción,España,Palma,14,2243000,Email marketing,2026-03-19,El interés inicial fue bajo debido a la poca flexibilidad presupuestaria y la existencia de un proveedor actual.,2,2026-03-31,12,7,"Laura expresó preocupaciones por el presupuesto y mencionó que ya tienen un proveedor, pero aceptó recibir más información.",Enviar documentación,"Agente: Hola Laura, soy Pablo nuevamente. Espero que hayas tenido tiempo para revisar la documentación.
Contacto: Hola Pablo, sí la revisé, pero aún estamos evaluando nuestras opciones debido a algunos ajustes internos.
Agente: Entiendo, ¿puedo ayudar en algo más para clarificar lo que ofrecemos?
Contacto: No estoy segura, las cosas están un poco en el aire ahora mismo por la reorganización interna.
Agente: ¿Crees que una demostración con nuestro especialista, Roberto, podría aclarar el panorama?
Contacto: Podría ser útil, pero no tengo certeza sobre cuándo podremos decidir.
Agente: Comprendo. Puedo coordinar una demo cuando sea conveniente para ustedes. ¿Te gustaría agendarla para tenerla lista?
Contacto: Tal vez más adelante, necesito ver cómo avanzan las cosas primero.
Agente: Perfecto, estaré atento a tu señal. ¿Te parece si te llamo la próxima semana para ver cómo van las cosas?
Contacto: Sí, por favor.
Agente: Gracias, Laura. ¡Hablamos pronto!
Contacto: Gracias, Pablo.","La llamada no progresó mucho debido a la reorganización interna en Grupo Group. Se consideró una demo, pero no se concretó.",Recontactar en X días,Lost
3939a34f-0f2,37eaaab7,Laura Díaz,Director Financiero,Grupo Group,Construcción,España,Palma,14,2243000,Email marketing,2026-03-19,El interés inicial fue bajo debido a la poca flexibilidad presupuestaria y la existencia de un proveedor actual.,3,2026-04-07,19,7,"La llamada no progresó mucho debido a la reorganización interna en Grupo Group. Se consideró una demo, pero no se concretó.",Recontactar en X días,"Agente: Hola Laura, ¿cómo van las cosas en Grupo Group?
Contacto: Hola Pablo, sigue todo igual, la reorganización ha retrasado cualquier decisión sobre nuevos proveedores.
Agente: Vaya, lo siento. ¿Crees que habrá un cambio en el corto plazo?
Contacto: Sinceramente, no lo creo. Además, nuestro presupuesto está muy ajustado por la coyuntura actual.
Agente: Entiendo, quizás podríamos pensar en un esquema a medida que se ajuste a su presupuesto.
Contacto: Agradezco la oferta, pero ahora no podemos comprometernos con nada nuevo.
Agente: Comprendo, Laura. Si en el futuro las condiciones cambian, estaré aquí para ayudar.
Contacto: Gracias, Pablo. Sería bueno retomar el contacto si mejora nuestra situación.
Agente: Perfecto, estaré pendiente. Gracias por tu tiempo.
Contacto: Gracias a ti.","Laura confirmó que las restricciones presupuestarias y la reorganización interna impiden avanzar, por lo que el lead se cierra.",Cerrar lead - no interesado,Lost
9c04c7f1-420,e99529fd,Alberto Vega,Gerente de Administración,Smart Networks,Medios y Publicidad,España,Málaga,6981,1193638000,Feria o evento,2026-02-06,El contacto mostró mucho interés en MoveUp debido al crecimiento de la empresa y el alto volumen de desplazamientos que necesitan gestionar.,1,2026-02-11,5,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola, ¿Alberto? Soy Marta Díaz de MoveUp. Gracias por atender mi llamada.
Contacto: Hola Marta, gracias a ti. Estábamos esperando su llamada.
Agente: Perfecto. Me comentaron que Smart Networks está creciendo rápidamente y tienen un alto volumen de desplazamientos. ¿Es así?
Contacto: Sí, exactamente. Con nuestro crecimiento, estamos buscando optimizar los costes de movilidad. Es urgente.
Agente: Entiendo, en MoveUp podemos ofrecer una solución eficiente para gestionar esos desplazamientos. ¿Ya tienen un presupuesto asignado para esto?
Contacto: Estamos trabajando con un presupuesto, pero es flexible si nos garantizan ahorros.
Agente: Genial, creo que podríamos ayudarles a reducir costes significativamente. ¿Cuántos desplazamientos realizan mensualmente?
Contacto: Aproximadamente 3000. Queremos mejorar la eficiencia y el control de estos.
Agente: Son bastantes, con nuestro sistema podrían centralizarlos y reducir tiempos. ¿Estarían interesados en una demo para ver cómo funcionaría para ustedes?
Contacto: Sí, nos gustaría ver una demostración lo antes posible.
Agente: Perfecto, podemos agendarla con nuestra especialista, Cristina Vera. ¿Quizás esta semana?
Contacto: Me parece bien, confirmémoslo cuanto antes.",El contacto mostró un interés claro en optimizar costos de movilidad y acordaron agendar una demo con la especialista.,Agendar demo/reunión con especialista,Converted
c1ae012c-18e,fe18a8b9,Marta Martínez,COO,Smart Partners,Manufactura,España,Murcia,523,105587000,Google Ads,2025-11-28,El lead mostró interés en explorar opciones de movilidad corporativa pero está comparando alternativas y esperando aprobación presupuestaria.,1,2025-11-30,2,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Marta, soy Diego López de MoveUp. ¿Cómo estás hoy?
Contacto: Hola Diego, muy bien, gracias. ¿Y tú?
Agente: Todo bien, gracias. Quería saber cómo podemos ayudaros con la movilidad corporativa. ¿Qué tipo de volumen de viajes estáis manejando actualmente?
Contacto: Aproximadamente unos 100 viajes al mes, pero estamos evaluando si podemos mejorar la eficiencia.
Agente: Perfecto, MoveUp podría ofrecer una solución a medida. ¿Cuándo crees que podríais tomar una decisión?
Contacto: Estamos explorando opciones, así que por ahora no tenemos prisa.
Agente: Entiendo, puedo enviaros más información detallada si lo deseas.
Contacto: Sí, por favor, envíamelo a mi correo.
Agente: Hecho. ¿Habría alguna otra cuestión que te gustaría aclarar?
Contacto: De momento no, gracias.
Agente: Perfecto, estaré atento a cualquier duda.
Contacto: Genial, gracias Diego.",Se discutieron las necesidades generales y se acordó enviar más información vía correo electrónico.,Enviar documentación,Nurturing
d5bc942a-99e,fe18a8b9,Marta Martínez,COO,Smart Partners,Manufactura,España,Murcia,523,105587000,Google Ads,2025-11-28,El lead mostró interés en explorar opciones de movilidad corporativa pero está comparando alternativas y esperando aprobación presupuestaria.,2,2025-12-07,9,7,Se discutieron las necesidades generales y se acordó enviar más información vía correo electrónico.,Enviar documentación,"Agente: Hola Marta, soy Diego de nuevo. ¿Recibiste la información que te envié?
Contacto: Hola Diego, sí, la recibí. He estado revisando.
Agente: Genial. ¿Tienes alguna pregunta o te gustaría que programemos una demostración con nuestra especialista, Cristina Vera?
Contacto: Aún estamos revisando internamente. Me gustaría saber si podéis ajustar precios para empresas de nuestro tamaño.
Agente: Claro, nuestras soluciones son flexibles y podemos trabajar en un paquete que se ajuste a vuestro presupuesto y necesidades.
Contacto: Eso es justo lo que necesitamos, pero aún esperamos luz verde del equipo financiero.
Agente: Entiendo. ¿Habrá algún cambio en el tiempo de respuesta?
Contacto: Tal vez un par de semanas más.
Agente: Perfecto, te contactaré después de eso.
Contacto: De acuerdo, gracias Diego.",La cliente está revisando la información internamente y espera la aprobación del equipo financiero.,Recontactar en X días,Nurturing
d47b10e0-621,fe18a8b9,Marta Martínez,COO,Smart Partners,Manufactura,España,Murcia,523,105587000,Google Ads,2025-11-28,El lead mostró interés en explorar opciones de movilidad corporativa pero está comparando alternativas y esperando aprobación presupuestaria.,3,2025-12-21,23,14,La cliente está revisando la información internamente y espera la aprobación del equipo financiero.,Recontactar en X días,"Agente: Hola Marta, soy Diego, ¿cómo va todo?
Contacto: Hola Diego, todo en orden. Aún estamos a la espera de la decisión final.
Agente: Entiendo, ¿hay algo más en lo que os pueda ayudar mientras esperáis la aprobación?
Contacto: No por ahora, solo necesitamos más tiempo para comparar con otras opciones.
Agente: Claro, si necesitas alguna otra información o una reunión con nuestros especialistas, házmelo saber.
Contacto: Lo haré, gracias por estar pendiente.
Agente: De acuerdo, os dejaré vuestro espacio y seguiré en contacto.
Contacto: Perfecto, gracias.
Agente: Gracias a ti, Marta. Espero hablar pronto.",El lead aún está evaluando opciones y esperando aprobación interna; no requiere acciones inmediatas.,Cerrar lead - nurturing,Nurturing
70809356-1c1,20927548,María Fernández,Responsable de Movilidad,Alpha Innovations,Salud,Portugal,Lisboa,179,49160000,Feria o evento,2026-01-02,"María mostró interés en conocer las opciones de movilidad para el personal de su empresa, pero no tiene urgencia inmediata para implementar un nuevo sistema.",1,2026-01-09,7,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola María, soy Ana de MoveUp. ¿Cómo estás hoy?
Contacto: Hola Ana, todo bien, gracias. Estuvimos revisando su servicio y queríamos conocer más detalles.
Agente: Perfecto. ¿Hay algo específico que te gustaría saber?
Contacto: Sí, estamos interesados en cómo se manejan los volúmenes de viajes altos, ya que tenemos 179 empleados.
Agente: Entiendo. Nuestro servicio está preparado para gestionar grandes volúmenes sin problema. ¿Tienen algún presupuesto ya asignado para esto?
Contacto: Aún no, estamos en la etapa de evaluación y comparación de opciones.
Agente: Claro, eso es totalmente comprensible. ¿Te gustaría que te enviáramos información detallada para que puedas revisarlo con calma?
Contacto: Sí, por favor. Eso sería muy útil.
Agente: Perfecto, te enviaré la documentación hoy mismo.
Contacto: Gracias, estaré atenta.
Agente: De nada, María. ¿Te parece bien si te contacto la próxima semana para ver si tienes alguna pregunta?
Contacto: Por supuesto, estaré esperando tu llamada.
Agente: Genial. Hablamos pronto entonces.",María solicitó más información para revisar con detalle las opciones de MoveUp.,Enviar documentación,Nurturing
93c1241b-791,20927548,María Fernández,Responsable de Movilidad,Alpha Innovations,Salud,Portugal,Lisboa,179,49160000,Feria o evento,2026-01-02,"María mostró interés en conocer las opciones de movilidad para el personal de su empresa, pero no tiene urgencia inmediata para implementar un nuevo sistema.",2,2026-01-16,14,7,María solicitó más información para revisar con detalle las opciones de MoveUp.,Enviar documentación,"Agente: Hola María, soy Ana de nuevo. ¿Tuviste la oportunidad de revisar la documentación que te envié?
Contacto: Hola Ana, sí, la revisamos y es bastante completa. Aún estamos evaluando varias propuestas.
Agente: ¡Qué bien que la encontraste útil! ¿Hay alguna pregunta o algo que no te haya quedado claro?
Contacto: No, hasta ahora todo está claro. Estamos esperando la aprobación presupuestaria antes de avanzar.
Agente: Entiendo. ¿Hay algún plazo para esa aprobación?
Contacto: No tenemos un plazo exacto, pero esperamos tener noticias en unas semanas.
Agente: Está bien. En ese caso, te propongo que nos mantengamos en contacto mientras tanto. ¿Te parece bien si te llamo en un mes para ver cómo van las cosas?
Contacto: Sí, eso sería perfecto.
Agente: Perfecto, María. Estaré pendiente. Cualquier cosa, no dudes en contactarme.
Contacto: Gracias Ana, lo haré.
Agente: De nada, que tengas un buen día.",María está esperando aprobación presupuestaria y continuará evaluando opciones.,Cerrar lead - nurturing,Nurturing
